study,dataset,variable,instrument,question,item
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0503","wid2_CATI1_module2","tsp0503",1
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0600","wid2_CATI1_module2","tsp0600",1
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0601","wid2_CATI1_module2","tsp0601",1
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0602","wid2_CATI1_module2","tsp0602",1
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0603","wid2_CATI1_module2","tsp0603",1
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0700","wid2_CATI1_module2","tsp0700",1
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0701","wid2_CATI1_module2","tsp0701",1
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0702","wid2_CATI1_module2","tsp0702",1
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0703","wid2_CATI1_module2","tsp0703",1
"twinlife","ZA6701_person_wid2_v4-0-0","tsp0800","wid2_CATI1_module2","tsp0800",1
"twinlife","ZA6701_person_wid2_v4-0-0","tst0500","wid2_CATI1_module2","tst0500",1
"twinlife","ZA6701_person_wid2_v4-0-0","tst0501","wid2_CATI1_module2","tst0501",1
"twinlife","ZA6701_person_wid2_v4-0-0","tst0600","wid2_CATI1_module2","tst0600",1
"twinlife","ZA6701_person_wid2_v4-0-0","tst0601","wid2_CATI1_module2","tst0601",1
"twinlife","ZA6701_person_wid2_v4-0-0","tst0700","wid2_CATI1_module2","tst0700",1
"twinlife","ZA6701_person_wid2_v4-0-0","tst0701","wid2_CATI1_module2","tst0701",1
"twinlife","ZA6701_person_wid2_v4-0-0","tst0800","wid2_CATI1_module2","tst0800",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0100s","wid2_CATI1_module3","cer0100s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0100t","wid2_CATI1_module3","cer0100t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0100u","wid2_CATI1_module3","cer0100u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0103s","wid2_CATI1_module3","cer0103s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0103t","wid2_CATI1_module3","cer0103t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0103u","wid2_CATI1_module3","cer0103u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0105s","wid2_CATI1_module3","cer0105s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0105t","wid2_CATI1_module3","cer0105t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0105u","wid2_CATI1_module3","cer0105u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0200s","wid2_CATI1_module3","cer0200s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0200t","wid2_CATI1_module3","cer0200t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0200u","wid2_CATI1_module3","cer0200u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0203s","wid2_CATI1_module3","cer0203s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0203t","wid2_CATI1_module3","cer0203t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0203u","wid2_CATI1_module3","cer0203u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0205s","wid2_CATI1_module3","cer0205s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0205t","wid2_CATI1_module3","cer0205t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0205u","wid2_CATI1_module3","cer0205u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0300s","wid2_CATI1_module3","cer0300s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0300t","wid2_CATI1_module3","cer0300t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0300u","wid2_CATI1_module3","cer0300u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0301s","wid2_CATI1_module3","cer0301s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0301t","wid2_CATI1_module3","cer0301t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0301u","wid2_CATI1_module3","cer0301u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0302s","wid2_CATI1_module3","cer0302s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0302t","wid2_CATI1_module3","cer0302t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0302u","wid2_CATI1_module3","cer0302u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0303s","wid2_CATI1_module3","cer0303s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0303t","wid2_CATI1_module3","cer0303t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0303u","wid2_CATI1_module3","cer0303u",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0305s","wid2_CATI1_module3","cer0305s",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0305t","wid2_CATI1_module3","cer0305t",1
"twinlife","ZA6701_person_wid2_v4-0-0","cer0305u","wid2_CATI1_module3","cer0305u",1
"twinlife","ZA6701_person_wid2_v4-0-0","del2100s","wid2_CATI1_module3","del2100s",1
"twinlife","ZA6701_person_wid2_v4-0-0","del2100t","wid2_CATI1_module3","del2100t",1
"twinlife","ZA6701_person_wid2_v4-0-0","del2100u","wid2_CATI1_module3","del2100u",1
"twinlife","ZA6701_person_wid2_v4-0-0","del2200s","wid2_CATI1_module3","del2100s",2
"twinlife","ZA6701_person_wid2_v4-0-0","del2200t","wid2_CATI1_module3","del2100t",2
"twinlife","ZA6701_person_wid2_v4-0-0","del2200u","wid2_CATI1_module3","del2100u",2
"twinlife","ZA6701_person_wid2_v4-0-0","del2300s","wid2_CATI1_module3","del2100s",3
"twinlife","ZA6701_person_wid2_v4-0-0","del2300t","wid2_CATI1_module3","del2100t",3
"twinlife","ZA6701_person_wid2_v4-0-0","del2300u","wid2_CATI1_module3","del2100u",3
"twinlife","ZA6701_person_wid2_v4-0-0","del3000s","wid2_CATI1_module3","del2100s",4
"twinlife","ZA6701_person_wid2_v4-0-0","del3000t","wid2_CATI1_module3","del2100t",4
"twinlife","ZA6701_person_wid2_v4-0-0","del3000u","wid2_CATI1_module3","del2100u",4
"twinlife","ZA6701_person_wid2_v4-0-0","dia7000s","wid2_CATI1_module3","dia7000s",1
"twinlife","ZA6701_person_wid2_v4-0-0","dia7000t","wid2_CATI1_module3","dia7000t",1
"twinlife","ZA6701_person_wid2_v4-0-0","dia7000u","wid2_CATI1_module3","dia7000u",1
"twinlife","ZA6701_person_wid2_v4-0-0","dia7097s","wid2_CATI1_module3","dia7000s",18
"twinlife","ZA6701_person_wid2_v4-0-0","dia7097t","wid2_CATI1_module3","dia7000t",18
"twinlife","ZA6701_person_wid2_v4-0-0","dia7097u","wid2_CATI1_module3","dia7000u",18
"twinlife","ZA6701_person_wid2_v4-0-0","dia7098s","wid2_CATI1_module3","dia7000s",19
"twinlife","ZA6701_person_wid2_v4-0-0","dia7098t","wid2_CATI1_module3","dia7000t",19
"twinlife","ZA6701_person_wid2_v4-0-0","dia7098u","wid2_CATI1_module3","dia7000u",19
"twinlife","ZA6701_person_wid2_v4-0-0","dia7099s","wid2_CATI1_module3","dia7000s",20
"twinlife","ZA6701_person_wid2_v4-0-0","dia7099t","wid2_CATI1_module3","dia7000t",20
"twinlife","ZA6701_person_wid2_v4-0-0","dia7099u","wid2_CATI1_module3","dia7000u",20
"twinlife","ZA6701_person_wid2_v4-0-0","dia7100s","wid2_CATI1_module3","dia7000s",2
"twinlife","ZA6701_person_wid2_v4-0-0","dia7100t","wid2_CATI1_module3","dia7000t",2
"twinlife","ZA6701_person_wid2_v4-0-0","dia7100u","wid2_CATI1_module3","dia7000u",2
"twinlife","ZA6701_person_wid2_v4-0-0","dia7200s","wid2_CATI1_module3","dia7000s",3
"twinlife","ZA6701_person_wid2_v4-0-0","dia7200t","wid2_CATI1_module3","dia7000t",3
"twinlife","ZA6701_person_wid2_v4-0-0","dia7200u","wid2_CATI1_module3","dia7000u",3
"twinlife","ZA6701_person_wid2_v4-0-0","dia7300s","wid2_CATI1_module3","dia7000s",4
"twinlife","ZA6701_person_wid2_v4-0-0","dia7300t","wid2_CATI1_module3","dia7000t",4
"twinlife","ZA6701_person_wid2_v4-0-0","dia7300u","wid2_CATI1_module3","dia7000u",4
"twinlife","ZA6701_person_wid2_v4-0-0","dia7400s","wid2_CATI1_module3","dia7000s",5
"twinlife","ZA6701_person_wid2_v4-0-0","dia7400t","wid2_CATI1_module3","dia7000t",5
"twinlife","ZA6701_person_wid2_v4-0-0","dia7400u","wid2_CATI1_module3","dia7000u",5
"twinlife","ZA6701_person_wid2_v4-0-0","dia7500s","wid2_CATI1_module3","dia7000s",7
"twinlife","ZA6701_person_wid2_v4-0-0","dia7500t","wid2_CATI1_module3","dia7000t",7
"twinlife","ZA6701_person_wid2_v4-0-0","dia7500u","wid2_CATI1_module3","dia7000u",7
"twinlife","ZA6701_person_wid2_v4-0-0","dia7600s","wid2_CATI1_module3","dia7000s",8
"twinlife","ZA6701_person_wid2_v4-0-0","dia7600t","wid2_CATI1_module3","dia7000t",8
"twinlife","ZA6701_person_wid2_v4-0-0","dia7600u","wid2_CATI1_module3","dia7000u",8
"twinlife","ZA6701_person_wid2_v4-0-0","dia7700s","wid2_CATI1_module3","dia7000s",9
"twinlife","ZA6701_person_wid2_v4-0-0","dia7700t","wid2_CATI1_module3","dia7000t",9
"twinlife","ZA6701_person_wid2_v4-0-0","dia7700u","wid2_CATI1_module3","dia7000u",9
"twinlife","ZA6701_person_wid2_v4-0-0","dia7800s","wid2_CATI1_module3","dia7000s",10
"twinlife","ZA6701_person_wid2_v4-0-0","dia7800t","wid2_CATI1_module3","dia7000t",10
"twinlife","ZA6701_person_wid2_v4-0-0","dia7800u","wid2_CATI1_module3","dia7000u",10
"twinlife","ZA6701_person_wid2_v4-0-0","dia7900s","wid2_CATI1_module3","dia7000s",11
"twinlife","ZA6701_person_wid2_v4-0-0","dia7900t","wid2_CATI1_module3","dia7000t",11
"twinlife","ZA6701_person_wid2_v4-0-0","dia7900u","wid2_CATI1_module3","dia7000u",11
"twinlife","ZA6701_person_wid2_v4-0-0","dia8000s","wid2_CATI1_module3","dia7000s",12
"twinlife","ZA6701_person_wid2_v4-0-0","dia8000t","wid2_CATI1_module3","dia7000t",12
"twinlife","ZA6701_person_wid2_v4-0-0","dia8000u","wid2_CATI1_module3","dia7000u",12
"twinlife","ZA6701_person_wid2_v4-0-0","dia8100s","wid2_CATI1_module3","dia7000s",13
"twinlife","ZA6701_person_wid2_v4-0-0","dia8100t","wid2_CATI1_module3","dia7000t",13
"twinlife","ZA6701_person_wid2_v4-0-0","dia8100u","wid2_CATI1_module3","dia7000u",13
"twinlife","ZA6701_person_wid2_v4-0-0","dia8200s","wid2_CATI1_module3","dia7000s",14
"twinlife","ZA6701_person_wid2_v4-0-0","dia8200t","wid2_CATI1_module3","dia7000t",14
"twinlife","ZA6701_person_wid2_v4-0-0","dia8200u","wid2_CATI1_module3","dia7000u",14
"twinlife","ZA6701_person_wid2_v4-0-0","dia8300s","wid2_CATI1_module3","dia7000s",15
"twinlife","ZA6701_person_wid2_v4-0-0","dia8300t","wid2_CATI1_module3","dia7000t",15
"twinlife","ZA6701_person_wid2_v4-0-0","dia8300u","wid2_CATI1_module3","dia7000u",15
"twinlife","ZA6701_person_wid2_v4-0-0","dia8400s","wid2_CATI1_module3","dia7000s",17
"twinlife","ZA6701_person_wid2_v4-0-0","dia8400t","wid2_CATI1_module3","dia7000t",17
"twinlife","ZA6701_person_wid2_v4-0-0","dia8400u","wid2_CATI1_module3","dia7000u",17
"twinlife","ZA6701_person_wid2_v4-0-0","dia8600s","wid2_CATI1_module3","dia7000s",6
"twinlife","ZA6701_person_wid2_v4-0-0","dia8600t","wid2_CATI1_module3","dia7000t",6
"twinlife","ZA6701_person_wid2_v4-0-0","dia8600u","wid2_CATI1_module3","dia7000u",6
"twinlife","ZA6701_person_wid2_v4-0-0","dia8700s","wid2_CATI1_module3","dia7000s",16
"twinlife","ZA6701_person_wid2_v4-0-0","dia8700t","wid2_CATI1_module3","dia7000t",16
"twinlife","ZA6701_person_wid2_v4-0-0","dia8700u","wid2_CATI1_module3","dia7000u",16
"twinlife","ZA6701_person_wid2_v4-0-0","edu0100s","wid2_CATI1_module3","edu0100s",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0100t","wid2_CATI1_module3","edu0100t",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0100u","wid2_CATI1_module3","edu0100u",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0400s","wid2_CATI1_module3","edu0400s",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0400t","wid2_CATI1_module3","edu0400t",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0400u","wid2_CATI1_module3","edu0400u",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0402s","wid2_CATI1_module3","edu0402s",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0402t","wid2_CATI1_module3","edu0402t",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0402u","wid2_CATI1_module3","edu0402u",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0500s","wid2_CATI1_module3","edu0500s",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0500t","wid2_CATI1_module3","edu0500t",1
"twinlife","ZA6701_person_wid2_v4-0-0","edu0500u","wid2_CATI1_module3","edu0500u",1
"twinlife","ZA6701_person_wid2_v4-0-0","rel0100s","wid2_CATI1_module3","rel0100s",1
"twinlife","ZA6701_person_wid2_v4-0-0","rel0100t","wid2_CATI1_module3","rel0100t",1
"twinlife","ZA6701_person_wid2_v4-0-0","rel0100u","wid2_CATI1_module3","rel0100u",1
"twinlife","ZA6701_person_wid2_v4-0-0","rel0200s","wid2_CATI1_module3","rel0200s",1
"twinlife","ZA6701_person_wid2_v4-0-0","rel0200t","wid2_CATI1_module3","rel0200t",1
"twinlife","ZA6701_person_wid2_v4-0-0","rel0200u","wid2_CATI1_module3","rel0200u",1
"twinlife","ZA6701_person_wid2_v4-0-0","she0100s","wid2_CATI1_module3","she0100s",1
"twinlife","ZA6701_person_wid2_v4-0-0","she0100t","wid2_CATI1_module3","she0100t",1
"twinlife","ZA6701_person_wid2_v4-0-0","she0100u","wid2_CATI1_module3","she0100u",1
"twinlife","ZA6701_person_wid3_v4-0-0","fpr0107","wid3_F2F2_module1","fpr0107",1
"twinlife","ZA6701_person_wid3_v4-0-0","sex","wid3_F2F2_module1","sex",1
"twinlife","ZA6701_person_wid3_v4-0-0","acc0100","wid3_F2F2_module10","acc0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","acc0101","wid3_F2F2_module10","acc0100",2
"twinlife","ZA6701_person_wid3_v4-0-0","acc0102","wid3_F2F2_module10","acc0100",3
"twinlife","ZA6701_person_wid3_v4-0-0","acc0103","wid3_F2F2_module10","acc0100",4
"twinlife","ZA6701_person_wid3_v4-0-0","bus0100","wid3_F2F2_module10","bus0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0101","wid3_F2F2_module10","bus0101",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0200s","wid3_F2F2_module10","bus0200s",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0200t","wid3_F2F2_module10","bus0200t",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0200u","wid3_F2F2_module10","bus0200u",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0300","wid3_F2F2_module10","bus0300",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0320","wid3_F2F2_module10","bus0320",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0400","wid3_F2F2_module10","bus0400",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0420","wid3_F2F2_module10","bus0420",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0500","wid3_F2F2_module10","bus0500",1
"twinlife","ZA6701_person_wid3_v4-0-0","bus0501","wid3_F2F2_module10","bus0500",2
"twinlife","ZA6701_person_wid3_v4-0-0","bus0502","wid3_F2F2_module10","bus0500",3
"twinlife","ZA6701_person_wid3_v4-0-0","bus0503","wid3_F2F2_module10","bus0500",4
"twinlife","ZA6701_person_wid3_v4-0-0","bus0504","wid3_F2F2_module10","bus0500",5
"twinlife","ZA6701_person_wid3_v4-0-0","bus0505","wid3_F2F2_module10","bus0500",6
"twinlife","ZA6701_person_wid3_v4-0-0","bus0506","wid3_F2F2_module10","bus0500",7
"twinlife","ZA6701_person_wid3_v4-0-0","bus0507","wid3_F2F2_module10","bus0500",8
"twinlife","ZA6701_person_wid3_v4-0-0","bus0508","wid3_F2F2_module10","bus0500",9
"twinlife","ZA6701_person_wid3_v4-0-0","bus0509","wid3_F2F2_module10","bus0500",10
"twinlife","ZA6701_person_wid3_v4-0-0","bus0510","wid3_F2F2_module10","bus0500",11
"twinlife","ZA6701_person_wid3_v4-0-0","con0100f","wid3_F2F2_module10","tra0602s",5
"twinlife","ZA6701_person_wid3_v4-0-0","con0100m","wid3_F2F2_module10","tra0602s",4
"twinlife","ZA6701_person_wid3_v4-0-0","con0100s","wid3_F2F2_module10","con0100t",3
"twinlife","ZA6701_person_wid3_v4-0-0","con0100t","wid3_F2F2_module10","con0100t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0100u","wid3_F2F2_module10","con0100t",2
"twinlife","ZA6701_person_wid3_v4-0-0","con0101f","wid3_F2F2_module10","con0101f",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0101m","wid3_F2F2_module10","con0101m",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0101s","wid3_F2F2_module10","con0101s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0101t","wid3_F2F2_module10","con0101t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0101u","wid3_F2F2_module10","con0101u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0102f","wid3_F2F2_module10","con0102f",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0102m","wid3_F2F2_module10","con0102m",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0102s","wid3_F2F2_module10","con0102s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0102t","wid3_F2F2_module10","con0102t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0102u","wid3_F2F2_module10","con0102u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0103f","wid3_F2F2_module10","con0103f",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0103m","wid3_F2F2_module10","con0103m",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0103s","wid3_F2F2_module10","con0103s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0103t","wid3_F2F2_module10","con0103t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0103u","wid3_F2F2_module10","con0103u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0104f","wid3_F2F2_module10","con0104f",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0104m","wid3_F2F2_module10","con0104m",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0104s","wid3_F2F2_module10","con0104s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0104t","wid3_F2F2_module10","con0104t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0104u","wid3_F2F2_module10","con0104u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0105f","wid3_F2F2_module10","con0105f",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0105m","wid3_F2F2_module10","con0105m",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0105s","wid3_F2F2_module10","con0105s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0105t","wid3_F2F2_module10","con0105t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0105u","wid3_F2F2_module10","con0105u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0106f","wid3_F2F2_module10","con0106f",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0106m","wid3_F2F2_module10","con0106m",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0106s","wid3_F2F2_module10","con0106s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0106t","wid3_F2F2_module10","con0106t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0106u","wid3_F2F2_module10","con0106u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0301s","wid3_F2F2_module10","con0301s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0301t","wid3_F2F2_module10","con0301t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0301u","wid3_F2F2_module10","con0301u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0302s","wid3_F2F2_module10","con0302s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0302t","wid3_F2F2_module10","con0302t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0302u","wid3_F2F2_module10","con0302u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0303s","wid3_F2F2_module10","con0303s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0303t","wid3_F2F2_module10","con0303t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0303u","wid3_F2F2_module10","con0303u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0304s","wid3_F2F2_module10","con0304s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0304t","wid3_F2F2_module10","con0304t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0304u","wid3_F2F2_module10","con0304u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0305s","wid3_F2F2_module10","con0305s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0305t","wid3_F2F2_module10","con0305t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0305u","wid3_F2F2_module10","con0305u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0306s","wid3_F2F2_module10","con0306s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0306t","wid3_F2F2_module10","con0306t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0306u","wid3_F2F2_module10","con0306u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0401s","wid3_F2F2_module10","con0401s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0401t","wid3_F2F2_module10","con0401t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0401u","wid3_F2F2_module10","con0401u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0402s","wid3_F2F2_module10","con0402s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0402t","wid3_F2F2_module10","con0402t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0402u","wid3_F2F2_module10","con0402u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0403s","wid3_F2F2_module10","con0403s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0403t","wid3_F2F2_module10","con0403t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0403u","wid3_F2F2_module10","con0403u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0404s","wid3_F2F2_module10","con0404s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0404t","wid3_F2F2_module10","con0404t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0404u","wid3_F2F2_module10","con0404u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0405s","wid3_F2F2_module10","con0405s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0405t","wid3_F2F2_module10","con0405t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0405u","wid3_F2F2_module10","con0405u",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0406s","wid3_F2F2_module10","con0406s",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0406t","wid3_F2F2_module10","con0406t",1
"twinlife","ZA6701_person_wid3_v4-0-0","con0406u","wid3_F2F2_module10","con0406u",1
"twinlife","ZA6701_person_wid3_v4-0-0","fam0100","wid3_F2F2_module10","fam0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","fam0200","wid3_F2F2_module10","fam0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","fam0300","wid3_F2F2_module10","fam0300",1
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0100","wid3_F2F2_module10","hoe0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0101","wid3_F2F2_module10","hoe0101",1
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0200","wid3_F2F2_module10","hoe0100",2
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0201","wid3_F2F2_module10","hoe0101",2
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0300","wid3_F2F2_module10","hoe0100",3
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0301","wid3_F2F2_module10","hoe0101",3
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0400","wid3_F2F2_module10","hoe0100",4
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0401","wid3_F2F2_module10","hoe0101",4
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0500","wid3_F2F2_module10","hoe0100",5
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0501","wid3_F2F2_module10","hoe0101",5
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0600","wid3_F2F2_module10","hoe0100",6
"twinlife","ZA6701_person_wid3_v4-0-0","hoe0601","wid3_F2F2_module10","hoe0101",6
"twinlife","ZA6701_person_wid3_v4-0-0","pas0100f","wid3_F2F2_module10","pas0100f",1
"twinlife","ZA6701_person_wid3_v4-0-0","pas0100g","wid3_F2F2_module10","pas0100g",1
"twinlife","ZA6701_person_wid3_v4-0-0","pas0100m","wid3_F2F2_module10","pas0100m",1
"twinlife","ZA6701_person_wid3_v4-0-0","pas0100n","wid3_F2F2_module10","pas0100n",1
"twinlife","ZA6701_person_wid3_v4-0-0","pas0101f","wid3_F2F2_module10","pas0100f",2
"twinlife","ZA6701_person_wid3_v4-0-0","pas0101g","wid3_F2F2_module10","pas0100g",2
"twinlife","ZA6701_person_wid3_v4-0-0","pas0101m","wid3_F2F2_module10","pas0100m",2
"twinlife","ZA6701_person_wid3_v4-0-0","pas0101n","wid3_F2F2_module10","pas0100n",2
"twinlife","ZA6701_person_wid3_v4-0-0","pas0102f","wid3_F2F2_module10","pas0100f",3
"twinlife","ZA6701_person_wid3_v4-0-0","pas0102g","wid3_F2F2_module10","pas0100g",3
"twinlife","ZA6701_person_wid3_v4-0-0","pas0102m","wid3_F2F2_module10","pas0100m",3
"twinlife","ZA6701_person_wid3_v4-0-0","pas0102n","wid3_F2F2_module10","pas0100n",3
"twinlife","ZA6701_person_wid3_v4-0-0","pas0103f","wid3_F2F2_module10","pas0100f",4
"twinlife","ZA6701_person_wid3_v4-0-0","pas0103g","wid3_F2F2_module10","pas0100g",4
"twinlife","ZA6701_person_wid3_v4-0-0","pas0103m","wid3_F2F2_module10","pas0100m",4
"twinlife","ZA6701_person_wid3_v4-0-0","pas0103n","wid3_F2F2_module10","pas0100n",4
"twinlife","ZA6701_person_wid3_v4-0-0","pas0104f","wid3_F2F2_module10","pas0100f",5
"twinlife","ZA6701_person_wid3_v4-0-0","pas0104g","wid3_F2F2_module10","pas0100g",5
"twinlife","ZA6701_person_wid3_v4-0-0","pas0104m","wid3_F2F2_module10","pas0100m",5
"twinlife","ZA6701_person_wid3_v4-0-0","pas0104n","wid3_F2F2_module10","pas0100n",5
"twinlife","ZA6701_person_wid3_v4-0-0","pas0105f","wid3_F2F2_module10","pas0100f",6
"twinlife","ZA6701_person_wid3_v4-0-0","pas0105g","wid3_F2F2_module10","pas0100g",6
"twinlife","ZA6701_person_wid3_v4-0-0","pas0105m","wid3_F2F2_module10","pas0100m",6
