study,instrument,answer_list,value,label,label_de
"twinlife","wid3_F2F2_module13","apl11_04",3,"3","3"
"twinlife","wid3_F2F2_module13","apl11_04",4,"4","4"
"twinlife","wid3_F2F2_module13","apl11_04",5,"5","5"
"twinlife","wid3_F2F2_module13","apl11_04",6,"6","6"
"twinlife","wid3_F2F2_module13","apl11_04",7,"7","7"
"twinlife","wid3_F2F2_module13","apl11_04",8,"8","8"
"twinlife","wid3_F2F2_module13","apl11_04",9,"9","9"
"twinlife","wid3_F2F2_module13","apl11_04",10,"10: insecure","10: unsicher"
"twinlife","wid3_F2F2_module13","apl11_05",0,"0: withdrawn","0: zurueckgezogen"
"twinlife","wid3_F2F2_module13","apl11_05",1,"1","1"
"twinlife","wid3_F2F2_module13","apl11_05",2,"2","2"
"twinlife","wid3_F2F2_module13","apl11_05",3,"3","3"
"twinlife","wid3_F2F2_module13","apl11_05",4,"4","4"
"twinlife","wid3_F2F2_module13","apl11_05",5,"5","5"
"twinlife","wid3_F2F2_module13","apl11_05",6,"6","6"
"twinlife","wid3_F2F2_module13","apl11_05",7,"7","7"
"twinlife","wid3_F2F2_module13","apl11_05",8,"8","8"
"twinlife","wid3_F2F2_module13","apl11_05",9,"9","9"
"twinlife","wid3_F2F2_module13","apl11_05",10,"10: sociable","10: kontaktfreudig"
"twinlife","wid3_F2F2_module13","apl11_06",0,"0: focused","0: konzentriert"
"twinlife","wid3_F2F2_module13","apl11_06",1,"1","1"
"twinlife","wid3_F2F2_module13","apl11_06",2,"2","2"
"twinlife","wid3_F2F2_module13","apl11_06",3,"3","3"
"twinlife","wid3_F2F2_module13","apl11_06",4,"4","4"
"twinlife","wid3_F2F2_module13","apl11_06",5,"5","5"
"twinlife","wid3_F2F2_module13","apl11_06",6,"6","6"
"twinlife","wid3_F2F2_module13","apl11_06",7,"7","7"
"twinlife","wid3_F2F2_module13","apl11_06",8,"8","8"
"twinlife","wid3_F2F2_module13","apl11_06",9,"9","9"
"twinlife","wid3_F2F2_module13","apl11_06",10,"10: easy to distract","10: leicht ablenkbar"
"twinlife","wid3_F2F2_module13","apl11_07",0,"0: obstinate","0: trotzig"
"twinlife","wid3_F2F2_module13","apl11_07",1,"1","1"
"twinlife","wid3_F2F2_module13","apl11_07",2,"2","2"
"twinlife","wid3_F2F2_module13","apl11_07",3,"3","3"
"twinlife","wid3_F2F2_module13","apl11_07",4,"4","4"
"twinlife","wid3_F2F2_module13","apl11_07",5,"5","5"
"twinlife","wid3_F2F2_module13","apl11_07",6,"6","6"
"twinlife","wid3_F2F2_module13","apl11_07",7,"7","7"
"twinlife","wid3_F2F2_module13","apl11_07",8,"8","8"
"twinlife","wid3_F2F2_module13","apl11_07",9,"9","9"
"twinlife","wid3_F2F2_module13","apl11_07",10,"10: compliant","10: folgsam"
"twinlife","wid3_F2F2_module13","apl11_08",0,"0: understands quickly","0: begreift schnell"
"twinlife","wid3_F2F2_module13","apl11_08",1,"1","1"
"twinlife","wid3_F2F2_module13","apl11_08",2,"2","2"
"twinlife","wid3_F2F2_module13","apl11_08",3,"3","3"
"twinlife","wid3_F2F2_module13","apl11_08",4,"4","4"
"twinlife","wid3_F2F2_module13","apl11_08",5,"5","5"
"twinlife","wid3_F2F2_module13","apl11_08",6,"6","6"
"twinlife","wid3_F2F2_module13","apl11_08",7,"7","7"
"twinlife","wid3_F2F2_module13","apl11_08",8,"8","8"
"twinlife","wid3_F2F2_module13","apl11_08",9,"9","9"
"twinlife","wid3_F2F2_module13","apl11_08",10,"10: needs more time","10: braucht mehr Zeit"
"twinlife","wid3_F2F2_module13","apl11_09",0,"0: fearful","0: aengstlich"
"twinlife","wid3_F2F2_module13","apl11_09",1,"1","1"
"twinlife","wid3_F2F2_module13","apl11_09",2,"2","2"
"twinlife","wid3_F2F2_module13","apl11_09",3,"3","3"
"twinlife","wid3_F2F2_module13","apl11_09",4,"4","4"
"twinlife","wid3_F2F2_module13","apl11_09",5,"5","5"
"twinlife","wid3_F2F2_module13","apl11_09",6,"6","6"
"twinlife","wid3_F2F2_module13","apl11_09",7,"7","7"
"twinlife","wid3_F2F2_module13","apl11_09",8,"8","8"
"twinlife","wid3_F2F2_module13","apl11_09",9,"9","9"
"twinlife","wid3_F2F2_module13","apl11_09",10,"10: fearless","10: unaengstlich"
"twinlife","wid3_F2F2_module13","apl3",1,"1: doesn't apply at all","1: nicht zutreffend"
"twinlife","wid3_F2F2_module13","apl3",2,"2: partly applies","2: teilweise zutreffend"
"twinlife","wid3_F2F2_module13","apl3",3,"3: applies completely","3: eindeutig zutreffend"
"twinlife","wid3_F2F2_module13","apl5_3",1,"1: does not apply at all","1: trifft gar nicht zu"
"twinlife","wid3_F2F2_module13","apl5_3",2,"2: does not apply","2: trifft nicht zu"
"twinlife","wid3_F2F2_module13","apl5_3",3,"3: nor","3: weder noch"
"twinlife","wid3_F2F2_module13","apl5_3",4,"4: does apply","4: trifft zu"
"twinlife","wid3_F2F2_module13","apl5_3",5,"5: does apply exactly","5: trifft genau zu"
"twinlife","wid3_F2F2_module13","com",1,"1: a lot worse","1: viel schlechter"
"twinlife","wid3_F2F2_module13","com",2,"2: a bit worse","2: etwas schlechter"
"twinlife","wid3_F2F2_module13","com",3,"3: equally good","3: genauso gut"
"twinlife","wid3_F2F2_module13","com",4,"4: a bit better","4: etwas besser"
"twinlife","wid3_F2F2_module13","com",5,"5: a lot better","5: viel besser"
"twinlife","wid3_F2F2_module13","cul0100t",-86,"-86: ambiguous statement","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module13","cul0100t",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module13","cul0100t",-82,"-82: child does not read in free time","-82: Kind liest nicht in der Freizeit"
"twinlife","wid3_F2F2_module13","cul0100t",-81,"-81: child cannot read yet","-81: Kind kann noch nicht lesen"
"twinlife","wid3_F2F2_module13","cul03",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module13","cul03",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module13","cul0501",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module13","cul0501",1,"1: never","1: nie"
"twinlife","wid3_F2F2_module13","cul0501",2,"2: once","2: einmal"
"twinlife","wid3_F2F2_module13","cul0501",3,"3: 2 to 3 times","3: 2 bis 3 mal"
"twinlife","wid3_F2F2_module13","cul0501",4,"4: 4 to 5 times","4: 4 bis 5 mal"
"twinlife","wid3_F2F2_module13","cul0501",5,"5: more than 5 times","5: mehr als 5 mal"
"twinlife","wid3_F2F2_module13","dia50",9999,"9999: [name of child] is still suffering from this condition","9999: [Name des Kindes] leidet immer noch an der Erkrankung"
"twinlife","wid3_F2F2_module13","eca0700_2",1,"1: lower secondary school-leaving qualification","1: Hauptschulabschluss"
"twinlife","wid3_F2F2_module13","eca0700_2",2,"2: intermediate secondary school-leaving qualification","2: Realschulabschluss (Mittlere Reife)"
"twinlife","wid3_F2F2_module13","eca0700_2",3,"3: upper secondary school-leaving qualification (Abitur/university entrance diploma)","3: Abitur"
"twinlife","wid3_F2F2_module13","eca0700_2",4,"4: no specific school-leaving qualification","4: keinen bestimmten Schulabschluss"
"twinlife","wid3_F2F2_module13","edu0511t",1,"1: yes","1: ja"
"twinlife","wid3_F2F2_module13","edu0511t",2,"2: no","2: nein"
"twinlife","wid3_F2F2_module13","edu0511t",3,"3: the twins are not yet in school","3: die Zwillinge gehen noch nicht in die Schule"
"twinlife","wid3_F2F2_module13","fre5acp_2",-81,"-81: does not apply (no activities)","-81: trifft nicht zu (keine Aktivitaeten)"
"twinlife","wid3_F2F2_module13","fre5acp_2",1,"1: not at all","1: gar nicht"
"twinlife","wid3_F2F2_module13","fre5acp_2",2,"2: about once a month","2: etwa 1-mal im Monat"
"twinlife","wid3_F2F2_module13","fre5acp_2",3,"3: about once a week","3: etwa 1-mal in der Woche"
"twinlife","wid3_F2F2_module13","fre5acp_2",4,"4: several times a week","4: mehrmals in der Woche"
"twinlife","wid3_F2F2_module13","fre5acp_2",5,"5: (almost) daily","5: (fast) taeglich"
"twinlife","wid3_F2F2_module13","imp0100",1,"1: not at all","1: gar nicht"
"twinlife","wid3_F2F2_module13","imp0100",2,"2: only very slightly","2: sehr leicht"
"twinlife","wid3_F2F2_module13","imp0100",3,"3: slightly","3: leicht"
"twinlife","wid3_F2F2_module13","imp0100",4,"4: moderately","4: maessig"
"twinlife","wid3_F2F2_module13","imp0100",5,"5: strongly","5: stark"
"twinlife","wid3_F2F2_module13","imp0100",6,"6: very strongly","6: sehr stark"
"twinlife","wid3_F2F2_module13","med0100",-96,"-96: don't know/not specified","-96: weiss nicht/keine Angabe"
"twinlife","wid3_F2F2_module13","med0100",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module13","med0100",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module13","med0100",0,"0: doesn't apply (device is not used)","0: trifft nicht zu (Geraet wird nicht genutzt)"
"twinlife","wid3_F2F2_module13","mig0700",1,"1: permanent residence permit","1: unbefristete Aufenthaltserlaubnis"
"twinlife","wid3_F2F2_module13","mig0700",2,"2: temporary residence permit","2: befristete Aufenthaltserlaubnis"
"twinlife","wid3_F2F2_module13","mig0700",3,"3: status of toleration (Duldung)","3: Duldung"
"twinlife","wid3_F2F2_module13","mig0700",4,"4: other, namely","4: sonstiges, und zwar"
"twinlife","wid3_F2F2_module13","mig0800",1,"1: only German","1: ausschliesslich Deutsch"
"twinlife","wid3_F2F2_module13","mig0800",2,"2: mainly German","2: ueberwiegend Deutsch"
"twinlife","wid3_F2F2_module13","mig0800",3,"3: partly partly, German and another language","3: teils/teils, neben Deutsch noch eine andere Sprache"
"twinlife","wid3_F2F2_module13","mig0800",4,"4: mainly another language","4: ueberwiegend eine andere Sprache"
"twinlife","wid3_F2F2_module13","mig0800",5,"5: exclusively another language","5: ausschliesslich eine andere Sprache"
"twinlife","wid3_F2F2_module13","mis",-86,"-86: not available/empty/not codable","-86: nicht vorhanden/leer/nicht kodierbar"
"twinlife","wid3_F2F2_module13","mis",-85,"-85: unknown","-85: unbekannt"
"twinlife","wid3_F2F2_module13","mn",0,"0: not mentioned","0: nicht genannt"
"twinlife","wid3_F2F2_module13","mn",1,"1: mentioned","1: genannt"
"twinlife","wid3_F2F2_module13","mus0200",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module13","mus0200",1,"1: less than 1 hour","1: weniger als 1 Stunde"
"twinlife","wid3_F2F2_module13","mus0200",2,"2: 1 to under 2 hours","2: 1 bis unter 2 Stunden"
"twinlife","wid3_F2F2_module13","mus0200",3,"3: 2 to under 4 hours","3: 2 bis unter 4 Stunden"
"twinlife","wid3_F2F2_module13","mus0200",4,"4: 4 to under 6 hours","4: 4 bis unter 6 Stunden"
"twinlife","wid3_F2F2_module13","mus0200",5,"5: 6 to under 8 hours","5: 6 bis unter 8 Stunden"
"twinlife","wid3_F2F2_module13","mus0200",6,"6: more than 8 hours","6: mehr als 8 Stunden"
"twinlife","wid3_F2F2_module13","mus0300",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module13","mus0300",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module13","pr11",0,"0: 0%","0: 0%"
"twinlife","wid3_F2F2_module13","pr11",1,"1: 10%","1: 10%"
"twinlife","wid3_F2F2_module13","pr11",2,"2: 20%","2: 20%"
"twinlife","wid3_F2F2_module13","pr11",3,"3: 30%","3: 30%"
"twinlife","wid3_F2F2_module13","pr11",4,"4: 40%","4: 40%"
"twinlife","wid3_F2F2_module13","pr11",5,"5: 50%","5: 50%"
"twinlife","wid3_F2F2_module13","pr11",6,"6: 60%","6: 60%"
"twinlife","wid3_F2F2_module13","pr11",7,"7: 70%","7: 70%"
"twinlife","wid3_F2F2_module13","pr11",8,"8: 80%","8: 80%"
"twinlife","wid3_F2F2_module13","pr11",9,"9: 90%","9: 90%"
"twinlife","wid3_F2F2_module13","pr11",10,"10: 100%","10: 100%"
"twinlife","wid3_F2F2_module13","she0100",1,"1: excellent","1: ausgezeichnet"
"twinlife","wid3_F2F2_module13","she0100",2,"2: very good","2: sehr gut"
"twinlife","wid3_F2F2_module13","she0100",3,"3: good","3: gut"
"twinlife","wid3_F2F2_module13","she0100",4,"4: less good","4: maessig / weniger gut"
"twinlife","wid3_F2F2_module13","she0100",5,"5: poor","5: schlecht"
"twinlife","wid3_F2F2_module13","she0100",6,"6: very poor","6: sehr schlecht"
"twinlife","wid3_F2F2_module13","yn",-89,"-89: illegible","-89: nicht erkennbar/lesbar"
"twinlife","wid3_F2F2_module13","yn",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module13","yn",-84,"-84: unassignable","-84: nicht zuzuordnen"
"twinlife","wid3_F2F2_module13","yn",1,"1: yes","1: ja"
"twinlife","wid3_F2F2_module13","yn",2,"2: no","2: nein"
"twinlife","wid3_F2F2_module14","agr4_2",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","agr4_2",1,"1: totally disagree","1: stimme ganz und gar nicht zu"
"twinlife","wid3_F2F2_module14","agr4_2",2,"2","2"
"twinlife","wid3_F2F2_module14","agr4_2",3,"3","3"
"twinlife","wid3_F2F2_module14","agr4_2",4,"4: totally agree","4: stimme ganz und gar zu"
"twinlife","wid3_F2F2_module14","agr5",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","agr5",1,"1: do not agree at all","1: stimme ueberhaupt nicht zu"
"twinlife","wid3_F2F2_module14","agr5",2,"2: do not agree","2: stimme nicht zu"
"twinlife","wid3_F2F2_module14","agr5",3,"3: nor","3: weder noch"
"twinlife","wid3_F2F2_module14","agr5",4,"4: agree","4: stimme zu"
"twinlife","wid3_F2F2_module14","agr5",5,"5: totally agree","5: stimme voll und ganz zu"
"twinlife","wid3_F2F2_module14","agr5gls_2",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","agr5gls_2",1,"1: strong rejection","1: starke Ablehnung"
"twinlife","wid3_F2F2_module14","agr5gls_2",2,"2: rather rejection","2: leichte Ablehnung"
"twinlife","wid3_F2F2_module14","agr5gls_2",3,"3: neither rejection nor agreement","3: weder Ablehnung noch Zustimmung"
"twinlife","wid3_F2F2_module14","agr5gls_2",4,"4: rather agreement","4: leichte Zustimmung"
"twinlife","wid3_F2F2_module14","agr5gls_2",5,"5: strong agreement","5: starke Zustimmung"
"twinlife","wid3_F2F2_module14","apl5_1",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","apl5_1",1,"1: does not apply at all","1: trifft ueberhaupt nicht zu"
"twinlife","wid3_F2F2_module14","apl5_1",2,"2: does not really apply","2: trifft kaum zu"
"twinlife","wid3_F2F2_module14","apl5_1",3,"3: partly applies/partly doesn't apply","3: teils/teils"
"twinlife","wid3_F2F2_module14","apl5_1",4,"4: slightly applies","4: trifft etwas zu"
"twinlife","wid3_F2F2_module14","apl5_1",5,"5: completely applies","5: trifft ausgesprochen zu"
"twinlife","wid3_F2F2_module14","apl7",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","apl7",1,"1: does not apply to me at all","1: trifft ueberhaupt nicht zu"
"twinlife","wid3_F2F2_module14","apl7",2,"2","2"
"twinlife","wid3_F2F2_module14","apl7",3,"3","3"
"twinlife","wid3_F2F2_module14","apl7",4,"4","4"
"twinlife","wid3_F2F2_module14","apl7",5,"5","5"
"twinlife","wid3_F2F2_module14","apl7",6,"6","6"
"twinlife","wid3_F2F2_module14","apl7",7,"7: applies to me perfectly","7: trifft voll zu"
"twinlife","wid3_F2F2_module14","bdi0100",-85,"-85:  information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","bdi0100",1,"1: never","1: nie"
"twinlife","wid3_F2F2_module14","bdi0100",2,"2","2"
"twinlife","wid3_F2F2_module14","bdi0100",3,"3","3"
"twinlife","wid3_F2F2_module14","bdi0100",4,"4: almost always","4: fast immer"
"twinlife","wid3_F2F2_module14","cul0100",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module14","cul0100",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","cul03",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module14","cul03",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","cul04",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","cul04",1,"1: daily","1: taeglich"
"twinlife","wid3_F2F2_module14","cul04",2,"2: several times per week","2: mehrmals in der Woche"
"twinlife","wid3_F2F2_module14","cul04",3,"3: once a week","3: einmal in der Woche"
"twinlife","wid3_F2F2_module14","cul04",4,"4: several times a month","4: mehrmals im Monat"
"twinlife","wid3_F2F2_module14","cul04",5,"5: rarely or never","5: selten oder nie"
"twinlife","wid3_F2F2_module14","cul0501",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","cul0501",1,"1: never","1: nie"
"twinlife","wid3_F2F2_module14","cul0501",2,"2: once","2: einmal"
"twinlife","wid3_F2F2_module14","cul0501",3,"3: 2 to 3 times","3: 2 bis 3 mal"
"twinlife","wid3_F2F2_module14","cul0501",4,"4: 4 to 5 times","4: 4 bis 5 mal"
"twinlife","wid3_F2F2_module14","cul0501",5,"5: more than 5 times","5: mehr als 5 mal"
"twinlife","wid3_F2F2_module14","fre4",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","fre4",1,"1: every week","1: jede Woche"
"twinlife","wid3_F2F2_module14","fre4",2,"2: every month","2: jeden Monat"
"twinlife","wid3_F2F2_module14","fre4",3,"3: less than once a month","3: seltener als 1-mal im Monat"
"twinlife","wid3_F2F2_module14","fre4",4,"4: never","4: nie"
"twinlife","wid3_F2F2_module14","med0100",-96,"-96: don't know/not specified","-96: weiss nicht/keine Angabe"
"twinlife","wid3_F2F2_module14","med0100",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module14","med0100",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","med0100",0,"0: doesn't apply (device is not used)","0: trifft nicht zu (Geraet wird nicht genutzt)"
"twinlife","wid3_F2F2_module14","mus0100",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","mus0100",1,"1: yes","1: ja"
"twinlife","wid3_F2F2_module14","mus0100",2,"2: no","2: nein"
"twinlife","wid3_F2F2_module14","mus0200",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","mus0200",1,"1: less than 1 hour","1: weniger als 1 Stunde"
"twinlife","wid3_F2F2_module14","mus0200",2,"2: 1 to under 2 hours","2: 1 bis unter 2 Stunden"
"twinlife","wid3_F2F2_module14","mus0200",3,"3: 2 to under 4 hours","3: 2 bis unter 4 Stunden"
"twinlife","wid3_F2F2_module14","mus0200",4,"4: 4 to under 6 hours","4: 4 bis unter 6 Stunden"
"twinlife","wid3_F2F2_module14","mus0200",5,"5: 6 to under 8 hours","5: 6 bis unter 8 Stunden"
"twinlife","wid3_F2F2_module14","mus0200",6,"6: more than 8 hours","6: mehr als 8 Stunden"
"twinlife","wid3_F2F2_module14","mus0300",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module14","mus0300",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","per0200",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","per0200",0,"0: not at all prepared to take risks","0: gar nicht risikobereit"
"twinlife","wid3_F2F2_module14","per0200",1,"1","1"
"twinlife","wid3_F2F2_module14","per0200",2,"2","2"
"twinlife","wid3_F2F2_module14","per0200",3,"3","3"
"twinlife","wid3_F2F2_module14","per0200",4,"4","4"
"twinlife","wid3_F2F2_module14","per0200",5,"5","5"
"twinlife","wid3_F2F2_module14","per0200",6,"6","6"
"twinlife","wid3_F2F2_module14","per0200",7,"7","7"
"twinlife","wid3_F2F2_module14","per0200",8,"8","8"
"twinlife","wid3_F2F2_module14","per0200",9,"9","9"
"twinlife","wid3_F2F2_module14","per0200",10,"10: very prepared to take risks","10: sehr risikobereit"
"twinlife","wid3_F2F2_module14","per0300",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","per0300",0,"0: very impatient","0: sehr ungeduldig"
"twinlife","wid3_F2F2_module14","per0300",1,"1","1"
"twinlife","wid3_F2F2_module14","per0300",2,"2","2"
"twinlife","wid3_F2F2_module14","per0300",3,"3","3"
"twinlife","wid3_F2F2_module14","per0300",4,"4","4"
"twinlife","wid3_F2F2_module14","per0300",5,"5","5"
"twinlife","wid3_F2F2_module14","per0300",6,"6","6"
"twinlife","wid3_F2F2_module14","per0300",7,"7","7"
"twinlife","wid3_F2F2_module14","per0300",8,"8","8"
"twinlife","wid3_F2F2_module14","per0300",9,"9","9"
"twinlife","wid3_F2F2_module14","per0300",10,"10: very patient","10: sehr geduldig"
"twinlife","wid3_F2F2_module14","sat11",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","sat11",-81,"-81: doesn't apply (direct response)","-81: trifft nicht zu (explizite Auskunft)"
"twinlife","wid3_F2F2_module14","sat11",0,"0: completely dissatisfied","0: ganz und gar unzufrieden"
"twinlife","wid3_F2F2_module14","sat11",1,"1","1"
"twinlife","wid3_F2F2_module14","sat11",2,"2","2"
"twinlife","wid3_F2F2_module14","sat11",3,"3","3"
"twinlife","wid3_F2F2_module14","sat11",4,"4","4"
"twinlife","wid3_F2F2_module14","sat11",5,"5","5"
"twinlife","wid3_F2F2_module14","sat11",6,"6","6"
"twinlife","wid3_F2F2_module14","sat11",7,"7","7"
"twinlife","wid3_F2F2_module14","sat11",8,"8","8"
"twinlife","wid3_F2F2_module14","sat11",9,"9","9"
"twinlife","wid3_F2F2_module14","sat11",10,"10: completely satisfied","10: ganz und gar zufrieden"
"twinlife","wid3_F2F2_module14","svk0100",-81,"-81: does not apply: can't read yet","-81: Trifft nicht zu: Kann noch nicht lesen"
"twinlife","wid3_F2F2_module14","svk0100",1,"1: definitely not","1: auf keinen Fall"
"twinlife","wid3_F2F2_module14","svk0100",2,"2: mostly no","2: eher nein"
"twinlife","wid3_F2F2_module14","svk0100",3,"3: maybe","3: vielleicht"
"twinlife","wid3_F2F2_module14","svk0100",4,"4: mostly yes","4: eher ja"
"twinlife","wid3_F2F2_module14","svk0100",5,"5: definitely","5: auf jeden Fall"
"twinlife","wid3_F2F2_module14","yn",-89,"-89: illegible","-89: nicht erkennbar/lesbar"
"twinlife","wid3_F2F2_module14","yn",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module14","yn",-84,"-84: unassignable","-84: nicht zuzuordnen"
"twinlife","wid3_F2F2_module14","yn",1,"1: yes","1: ja"
"twinlife","wid3_F2F2_module14","yn",2,"2: no","2: nein"
"twinlife","wid3_F2F2_module15","agr4_2",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","agr4_2",1,"1: totally disagree","1: stimme ganz und gar nicht zu"
"twinlife","wid3_F2F2_module15","agr4_2",2,"2","2"
"twinlife","wid3_F2F2_module15","agr4_2",3,"3","3"
"twinlife","wid3_F2F2_module15","agr4_2",4,"4: totally agree","4: stimme ganz und gar zu"
"twinlife","wid3_F2F2_module15","agr5",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","agr5",1,"1: do not agree at all","1: stimme ueberhaupt nicht zu"
"twinlife","wid3_F2F2_module15","agr5",2,"2: do not agree","2: stimme nicht zu"
"twinlife","wid3_F2F2_module15","agr5",3,"3: nor","3: weder noch"
"twinlife","wid3_F2F2_module15","agr5",4,"4: agree","4: stimme zu"
"twinlife","wid3_F2F2_module15","agr5",5,"5: totally agree","5: stimme voll und ganz zu"
"twinlife","wid3_F2F2_module15","agr5gls_2",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","agr5gls_2",1,"1: strong rejection","1: starke Ablehnung"
"twinlife","wid3_F2F2_module15","agr5gls_2",2,"2: rather rejection","2: leichte Ablehnung"
"twinlife","wid3_F2F2_module15","agr5gls_2",3,"3: neither rejection nor agreement","3: weder Ablehnung noch Zustimmung"
"twinlife","wid3_F2F2_module15","agr5gls_2",4,"4: rather agreement","4: leichte Zustimmung"
"twinlife","wid3_F2F2_module15","agr5gls_2",5,"5: strong agreement","5: starke Zustimmung"
"twinlife","wid3_F2F2_module15","apl5_1",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","apl5_1",1,"1: does not apply at all","1: trifft ueberhaupt nicht zu"
"twinlife","wid3_F2F2_module15","apl5_1",2,"2: does not really apply","2: trifft kaum zu"
"twinlife","wid3_F2F2_module15","apl5_1",3,"3: partly applies/partly doesn't apply","3: teils/teils"
"twinlife","wid3_F2F2_module15","apl5_1",4,"4: slightly applies","4: trifft etwas zu"
"twinlife","wid3_F2F2_module15","apl5_1",5,"5: completely applies","5: trifft ausgesprochen zu"
"twinlife","wid3_F2F2_module15","apl5_4",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","apl5_4",1,"1: does not apply at all","1: trifft gar nicht zu"
"twinlife","wid3_F2F2_module15","apl5_4",2,"2: mostly does not apply","2: trifft eher nicht zu"
"twinlife","wid3_F2F2_module15","apl5_4",3,"3: not sure","3: nicht sicher"
"twinlife","wid3_F2F2_module15","apl5_4",4,"4: mostly applies","4: trifft eher zu"
"twinlife","wid3_F2F2_module15","apl5_4",5,"5: totally applies","5: trifft genau zu"
"twinlife","wid3_F2F2_module15","apl7",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","apl7",1,"1: does not apply to me at all","1: trifft ueberhaupt nicht zu"
"twinlife","wid3_F2F2_module15","apl7",2,"2","2"
"twinlife","wid3_F2F2_module15","apl7",3,"3","3"
"twinlife","wid3_F2F2_module15","apl7",4,"4","4"
"twinlife","wid3_F2F2_module15","apl7",5,"5","5"
"twinlife","wid3_F2F2_module15","apl7",6,"6","6"
"twinlife","wid3_F2F2_module15","apl7",7,"7: applies to me perfectly","7: trifft voll zu"
"twinlife","wid3_F2F2_module15","bdi0100",-85,"-85:  information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","bdi0100",1,"1: never","1: nie"
"twinlife","wid3_F2F2_module15","bdi0100",2,"2","2"
"twinlife","wid3_F2F2_module15","bdi0100",3,"3","3"
"twinlife","wid3_F2F2_module15","bdi0100",4,"4: almost always","4: fast immer"
"twinlife","wid3_F2F2_module15","cul0100",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module15","cul0100",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","cul03",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid3_F2F2_module15","cul03",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","cul04",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid3_F2F2_module15","cul04",1,"1: daily","1: taeglich"
"twinlife","wid3_F2F2_module15","cul04",2,"2: several times per week","2: mehrmals in der Woche"
