study,dataset,name,concept,description,description_de
"twinlife","ZA6701_person_wid3_v7-0-0","cer2001","cer2001","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2002","cer2002","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2003","cer2003","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2003g","cer2003g","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2100","cer2100","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2101","cer2101","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2103","cer2103","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2200","cer2200","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2201","cer2201","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2202","cer2202","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2203","cer2203","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2204","cer2204","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2205","cer2205","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2206","cer2206","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2207","cer2207","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2208","cer2208","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2209","cer2209","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2210","cer2210","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2211","cer2211","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2212","cer2212","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2213","cer2213","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2214","cer2214","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2215","cer2215","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2216","cer2216","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2217","cer2217","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2218","cer2218","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2219","cer2219","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2220","cer2220","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2221","cer2221","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2222","cer2222","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2223","cer2223","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2224","cer2224","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2225","cer2225","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2226","cer2226","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2227","cer2227","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2228","cer2228","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2229","cer2229","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2230","cer2230","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2231","cer2231","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2232","cer2232","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2233","cer2233","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2235","cer2235","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2237","cer2237","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2239","cer2239","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2241","cer2241","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2300","cer2300","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2301","cer2301","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2302","cer2302","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer2303","cer2303","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer3000","cer3000","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cer3002","cer3002","We recorded data on school performance based on photographs of the children's report cards. Behavioral skills are also surveyed and recoded into indexes. For more information on the coding scheme as well as general descriptions of the German school and grading system, see the Technical Report No. 4 ([URL Link](https://www.twin-life.de/images/TwinLife/Series/twinlife_tr_04.pdf)).
Item developed for TwinLife, Information received from a foto of the last school report.",""
"twinlife","ZA6701_person_wid3_v7-0-0","cgr","cgr","",""
"twinlife","ZA6701_person_wid3_v7-0-0","cis0100","cis0100","Source: Adapted from: Endler, N. S., & Parker, J. D. A. (1999). Coping Inventory Stressful Situations (CISS): Manual. Multi-Health Systems. [[URL link]](https://www.testzentrale.de/shop/coping-inventar-zum-umgang-mit-stress-situationen.html#1+1)",""
"twinlife","ZA6701_person_wid3_v7-0-0","cis0101","cis0101","Source: Adapted from: Endler, N. S., & Parker, J. D. A. (1999). Coping Inventory Stressful Situations (CISS): Manual. Multi-Health Systems. [[URL link]](https://www.testzentrale.de/shop/coping-inventar-zum-umgang-mit-stress-situationen.html#1+1)",""
"twinlife","ZA6701_person_wid3_v7-0-0","cis0102","cis0102","Source: Adapted from: Endler, N. S., & Parker, J. D. A. (1999). Coping Inventory Stressful Situations (CISS): Manual. Multi-Health Systems. [[URL link]](https://www.testzentrale.de/shop/coping-inventar-zum-umgang-mit-stress-situationen.html#1+1)",""
"twinlife","ZA6701_person_wid3_v7-0-0","cis0103","cis0103","Source: Adapted from: Endler, N. S., & Parker, J. D. A. (1999). Coping Inventory Stressful Situations (CISS): Manual. Multi-Health Systems. [[URL link]](https://www.testzentrale.de/shop/coping-inventar-zum-umgang-mit-stress-situationen.html#1+1)",""
"twinlife","ZA6701_person_wid3_v7-0-0","cis0104","cis0104","Source: Adapted from: Endler, N. S., & Parker, J. D. A. (1999). Coping Inventory Stressful Situations (CISS): Manual. Multi-Health Systems. [[URL link]](https://www.testzentrale.de/shop/coping-inventar-zum-umgang-mit-stress-situationen.html#1+1)",""
"twinlife","ZA6701_person_wid3_v7-0-0","cis0105","cis0105","Source: Adapted from: Endler, N. S., & Parker, J. D. A. (1999). Coping Inventory Stressful Situations (CISS): Manual. Multi-Health Systems. [[URL link]](https://www.testzentrale.de/shop/coping-inventar-zum-umgang-mit-stress-situationen.html#1+1)",""
"twinlife","ZA6701_person_wid3_v7-0-0","cis0106","cis0106","Source: Adapted from: Endler, N. S., & Parker, J. D. A. (1999). Coping Inventory Stressful Situations (CISS): Manual. Multi-Health Systems. [[URL link]](https://www.testzentrale.de/shop/coping-inventar-zum-umgang-mit-stress-situationen.html#1+1)",""
"twinlife","ZA6701_person_wid3_v7-0-0","cis0107","cis0107","Source: Adapted from: Endler, N. S., & Parker, J. D. A. (1999). Coping Inventory Stressful Situations (CISS): Manual. Multi-Health Systems. [[URL link]](https://www.testzentrale.de/shop/coping-inventar-zum-umgang-mit-stress-situationen.html#1+1)",""
"twinlife","ZA6701_person_wid3_v7-0-0","cis0108","cis0108","Source: Adapted from: Endler, N. S., & Parker, J. D. A. (1999). Coping Inventory Stressful Situations (CISS): Manual. Multi-Health Systems. [[URL link]](https://www.testzentrale.de/shop/coping-inventar-zum-umgang-mit-stress-situationen.html#1+1)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0100s","com0100s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0100t","com0100t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0100u","com0100u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0200s","com0200s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0200t","com0200t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0200u","com0200u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0300s","com0300s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0300t","com0300t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0300u","com0300u","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0400s","com0400s","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid3_v7-0-0","com0400t","com0400t","Source: Adapted from: National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
